file,utt_id,truth,prediction,wer,variant
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0010.wav,6454-93938-0010,THERE WEREN'T MANY MOMENTS IN WHICH TO THINK WHILE THE JUDGE SCRIBBLED AWAY AT THE WARRANT BUT IN WHAT TIME THERE WAS I DID A LOT OF HEAD WORK WITHOUT HOWEVER FINDING MORE THAN ONE WAY OUT OF THE SNARL," There weren't many moments in which to think, while the judge scribbled away at the warrant, but in what time there was, I did a lot of headwork, without, however, finding more than one way out of the snarl.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0011.wav,6454-93938-0011,AND WHEN I SAW THE JUDGE FINISH OFF HIS SIGNATURE WITH A FLOURISH I PLAYED A PRETTY DESPERATE CARD YOU'RE JUST TOO LATE GENTLEMEN I SAID POINTING OUT THE SIDE WINDOW OF THE SALOON THERE COME THE CAVALRY," And when I saw the judge finish off his signature with a flourish, I played a pretty desperate card. You're just too late gentlemen, I said, pointing out the side window of the saloon, there come the cavalry.",0.15789473684210525,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0012.wav,6454-93938-0012,THE THREE CONSPIRATORS JUMPED TO THEIR FEET AND BOLTED FOR THE WINDOW, The three conspirators jumped to their feet and bolted for the window.,0.08333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0013.wav,6454-93938-0013,AS HE DID SO I GAVE HIM A SHOVE TOWARDS THE THREE WHICH SENT THEM ALL SPRAWLING ON THE FLOOR IN A PRETTY BADLY MIXED UP CONDITION I MADE A DASH FOR THE DOOR AND AS I WENT THROUGH IT," As he did so, I gave him a shove towards the three, which sent them all sprawling on the floor in a pretty badly mixed up condition. I made a dash for the door, and as I went through it.",0.125,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0014.wav,6454-93938-0014,I GRABBED THE KEY AND LOCKED THEM IN WHEN I TURNED TO DO SO I SAW THE LOT STRUGGLING UP FROM THE FLOOR AND KNOWING THAT IT WOULDN'T TAKE THEM MANY SECONDS TO FIND THEIR WAY OUT THROUGH THE WINDOW," I grabbed the key and locked them in. When I turned to do so, I saw the lot struggling up from the floor and knowing that it wouldn't take them many seconds to find their way out through the window.",0.075,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0015.wav,6454-93938-0015,AS ONLY WESTERN HORSES WILL STAND IT DIDN'T TAKE ME LONG TO HAVE THOSE BRIDLES BACK IN PLACE AND AS I TOSSED EACH OVER THE PEAK OF THE MEXICAN SADDLE, as only Western horses will stand. It didn't take me long to have those brides back in place and as I tossed each over the peak of the Mexican saddle.,0.1,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0016.wav,6454-93938-0016,I GAVE TWO OF THE PONIES SLAPS WHICH STARTED THEM OFF AT A LOPE ACROSS THE RAILROAD TRACKS I SWUNG MYSELF INTO THE SADDLE OF THE THIRD AND FLICKED HIM WITH THE LOOSE ENDS OF THE BRIDLE IN A WAY WHICH MADE HIM UNDERSTAND THAT I MEANT BUSINESS, I gave two of the pony slaps which started them off at a loop across the railroad tracks. I swung myself into the saddle of the third and flickton with the loose ends of the bridle in a way which made him understand that I meant business.,0.125,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0017.wav,6454-93938-0017,AND CONSIDERING THAT HE HAD COVERED OVER FORTY MILES THAT AFTERNOON IN PRETTY QUICK TIME IT WAS NOT SURPRISING THAT THERE WASN'T VERY MUCH GO LEFT IN HIM," and considering that he had covered over 40 miles that afternoon in pretty quick time, it was not surprising that there wasn't very much a goal left in him.",0.17857142857142858,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0018.wav,6454-93938-0018,TWO HUNDRED FEET THEREFORE BROUGHT ME TO THE EDGE OF THE TOWN AND I WHEELED MY PONY AND RODE DOWN BEHIND THE REAR OF THE BUILDINGS IN TURNING I LOOKED BACK AND SAW HALF A DOZEN MOUNTED MEN ALREADY IN PURSUIT," 200 feet therefore brought me to the edge of the town, and I wheeled my pony and rode down behind the rear of the buildings. In turning, I looked back and saw half a dozen mounted men already in pursuit.",0.14634146341463414,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0019.wav,6454-93938-0019,BUT I LOST SIGHT OF THEM THE NEXT MOMENT AS SOON AS I REACHED A STREET LEADING BACK TO THE RAILROAD I TURNED AGAIN AND RODE TOWARDS IT MY ONE THOUGHT BEING TO GET BACK IF POSSIBLE TO THE STATION," but I lost sight of them the next moment. As soon as I reached a street leading back to the railroad, I turned again and rode towards it. My one thought being to get back if possible to the station.",0.1,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0020.wav,6454-93938-0020,AND PUT THE LETTERS INTO THE RAILROAD AGENT'S SAFE WHEN I REACHED THE MAIN STREET I SAW THAT MY HOPE WAS FUTILE FOR ANOTHER BATCH OF COWBOYS WERE COMING IN FULL GALLOP TOWARDS ME VERY THOROUGHLY HEADING ME OFF IN THAT DIRECTION," and put the letters into the railroad agent's safe. When I reached the Main Street, I saw that my hope was futile. For another batch of cowboys were coming in full gallop towards me, very thoroughly heading me off in that direction.",0.11904761904761904,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0021.wav,6454-93938-0021,TO ESCAPE THEM I HEADED UP THE STREET AWAY FROM THE STATION WITH THE PACK IN CLOSE PURSUIT THEY YELLED AT ME TO HOLD UP AND I EXPECTED EVERY MOMENT TO HEAR THE CRACK OF REVOLVERS," To escape them, I headed up the street away from the station with the pack in close pursuit. They yelled at me to hold up, and I expected every moment to hear the crack of revolvers.",0.1111111111111111,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0022.wav,6454-93938-0022,IN EXPECTATION OF HEARING THE SHOOTING BEGIN AND TO KNOW THAT ANY MOMENT MAY BE YOUR LAST I DON'T SUPPOSE I WAS ON THE RAGGED EDGE MORE THAN THIRTY SECONDS BUT THEY WERE ENOUGH TO PROVE TO ME THAT," in expectation of hearing the shooting began and to know that any moment may be your last. I don't suppose I was on the ragged edge more than 30 seconds, but they were enough to prove to me that",0.10256410256410256,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0023.wav,6454-93938-0023,TO KEEP ONE'S BACK TURNED TO AN ENEMY AS ONE RUNS AWAY TAKES A DEAL MORE PLUCK THAN TO STAND UP AND FACE HIS GUN FORTUNATELY FOR ME MY PURSUERS FELT SO SURE OF MY CAPTURE," To keep one's back turned to an enemy as one runs away, takes a deal more pluck than to stand up and face his gun. Fortunately for me, my pursuers felt so sure of my capture.",0.1111111111111111,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0024.wav,6454-93938-0024,THAT NOT ONE OF THEM DREW A BEAD ON ME THE MOMENT I SAW THAT THERE WAS NO ESCAPE I PUT MY HAND IN MY BREAST POCKET AND TOOK OUT THE LETTERS INTENDING TO TEAR THEM INTO A HUNDRED PIECES BUT," that not one of them drew a bead on me. The moment I saw that there was no escape, I put my hand in my breast pocket and took out the letters, intending to tear them into a hundred pieces. But...",0.12195121951219512,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0025.wav,6454-93938-0025,AS I DID SO I REALIZED THAT TO DESTROY UNITED STATES MAIL NOT MERELY ENTAILED CRIMINAL LIABILITY BUT WAS OFF COLOR MORALLY I FALTERED," As I did so I realized that to destroy United States' male, not merely entailed criminal liability, but was off-color morally. I faltered...",0.2916666666666667,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0026.wav,6454-93938-0026,BALANCING THE OUTWITTING OF CAMP AGAINST STATE'S PRISON THE DOING MY BEST FOR MADGE AGAINST THE WRONG OF IT I THINK I'M AS HONEST A FELLOW AS THE AVERAGE BUT I HAVE TO CONFESS THAT I COULDN'T DECIDE TO DO RIGHT," Balancing the outwitting of camp against state's prison, the doing my best for man against the wrong of it. I think I'm as honest a fellow as the average, but I have to confess that I couldn't decide to do right.",0.12195121951219512,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0027.wav,6454-93938-0027,TILL I THOUGHT THAT MADGE WOULDN'T WANT ME TO BE DISHONEST EVEN FOR HER I TURNED ACROSS THE RAILROAD TRACKS AND CUT IN BEHIND SOME FREIGHT CARS THAT WERE STANDING ON A SIDING," till I thought that marriage wouldn't want me to be dishonest, even for her. I turned across the railroad tracks and cut in behind some freight cars that were standing on a siding.",0.12121212121212122,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0028.wav,6454-93938-0028,THIS PUT ME OUT OF VIEW OF MY PURSUERS FOR A MOMENT AND IN THAT INSTANT I STOOD UP IN MY STIRRUPS LIFTED THE BROAD LEATHER FLAP OF THE SADDLE AND TUCKED THE LETTERS UNDERNEATH IT AS FAR IN AS I COULD FORCE THEM," This put me out a view of my pursuers for a moment, and in that instant I stood up in my stirrups, lifted the broad leather flap of the saddle, and tucked the letters underneath it, as far in as I could force them.",0.13636363636363635,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0029.wav,6454-93938-0029,IT WAS A DESPERATE PLACE IN WHICH TO HIDE THEM BUT THE GAME WAS A DESPERATE ONE AT BEST AND THE VERY BOLDNESS OF THE IDEA MIGHT BE ITS BEST CHANCE OF SUCCESS," It was a desperate place in which to hide them, but the game was a desperate one at best, and the very boldness of the idea might be its best chance of success.",0.09090909090909091,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0030.wav,6454-93938-0030,I WAS NOW HEADING FOR THE STATION OVER THE TIES AND WAS SURPRISED TO SEE FRED CULLEN WITH LORD RALLES ON THE TRACKS UP BY THE SPECIAL FOR MY MIND HAD BEEN SO BUSY IN THE LAST HOUR, I was now heading for the station over the ties and was surprised to see Fred Kullen with Lord Rails on the tracks up by the special. For my mind had been so busy in the last hour.,0.10526315789473684,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0031.wav,6454-93938-0031,THAT I HAD FORGOTTEN THAT FRED WAS DUE THE MOMENT I SAW HIM I RODE TOWARDS HIM PRESSING MY PONY FOR ALL HE WAS WORTH MY HOPE WAS THAT I MIGHT GET TIME TO GIVE FRED THE TIP AS TO WHERE THE LETTERS WERE," that I had forgotten that Fred was due. The moment I saw him, I rode towards him, pressing my pony for all he was worth. My hope was that I might get time to give Fred the tip as to where the letters were.",0.11363636363636363,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0032.wav,6454-93938-0032,BUT BEFORE I WAS WITHIN SPEAKING DISTANCE BALDWIN CAME RUNNING OUT FROM BEHIND THE STATION AND SEEING ME TURNED CALLED BACK AND GESTICULATED EVIDENTLY TO SUMMON SOME COWBOYS TO HEAD ME OFF," But before I was within speaking distance, Baldwin came running out from behind the station, and seeing me turned, called back and just deculated, evidently to summon some cowboys to head me off.",0.1875,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0033.wav,6454-93938-0033,AFRAID TO SHOUT ANYTHING WHICH SHOULD CONVEY THE SLIGHTEST CLUE AS TO THE WHEREABOUTS OF THE LETTERS AS THE NEXT BEST THING I PULLED A COUPLE OF OLD SECTION REPORTS FROM MY POCKET," Afraid to shout anything which should convey the slightest clue as to the whereabouts of the letters, as the next best thing, I pulled a couple of old section reports from my pocket.",0.09090909090909091,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0034.wav,6454-93938-0034,INTENDING TO RIDE UP AND RUN INTO MY CAR FOR I KNEW THAT THE PAPERS IN MY HAND WOULD BE TAKEN TO BE THE WANTED LETTERS AND THAT IF I COULD ONLY GET INSIDE THE CAR EVEN FOR A MOMENT THE SUSPICION WOULD BE THAT I HAD BEEN ABLE TO HIDE THEM," intending to write up and run into my car. For I knew that the papers in my hand would be taken to be the wanted letters, and that if I could only get inside the car even for a moment, the suspicion would be that I had been able to hide them.",0.09615384615384616,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0035.wav,6454-93938-0035,HIDE THEM FRED WAS QUICK AS A FLASH AND GRABBING THEM OFF THE GROUND SPRANG UP THE STEPS OF MY CAR AND RAN INSIDE JUST ESCAPING A BULLET FROM MY PURSUERS," Hide them, Fred was quick as a flash, and grabbing them off the ground, spraying up the steps of my car, and ran inside, just escaping a bullet from my pursuers.",0.22580645161290322,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0000.wav,298-126791-0000,THE MORNING FOUND THEM ALL RESTORED IN SOME MEASURE TO THEIR FORMER EASE OF BODY WITH THE EXCEPTION OF THE YOUTHFUL CAPTAIN OF DRAGOONS WHO HAD BEEN SO DEEPLY REGRETTED BY DUNWOODIE THE WOUND OF THIS OFFICER WAS SEVERE THOUGH THE SURGEON PERSEVERED IN SAYING THAT IT WAS WITHOUT DANGER," The morning found them all restored in some measure to their former ease of body, with the exception of the useful captain of Dragun's, who had been so deeply regretted by Dunwoody. The wound of this officer was severe, though the surgeon persevered in saying that it was without danger.",0.12,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0001.wav,298-126791-0001,AND DOCTOR SITGREAVES REMOVED ALL FURTHER APPREHENSIONS BY CONFIDENTLY PRONOUNCING THAT HE WOULD BE A WELL MAN WITHIN A FORTNIGHT, and Dr. Sitt Greaves removed all further apprehensions by confidently pronouncing that he would be a well-man within a fortnight.,0.3,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0002.wav,298-126791-0002,HE BREAKFASTED IN HIS OWN ROOM AND NOTWITHSTANDING CERTAIN SIGNIFICANT SMILES OF THE MAN OF SCIENCE, He breakfasted in his own room and not with standing certain significant smiles of the man of science.,0.25,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0003.wav,298-126791-0003,AND THE LATTER ADVANCED PROMPTLY AND LAID HIS FINGERS ON THE PULSE OF THE YOUTH BECKONING TO HIM TO BE SILENT WHILE HE MUTTERED GROWING SYMPTOMS OF A FEBRILE PULSE NO NO MY DEAR GEORGE YOU MUST REMAIN QUIET AND DUMB THOUGH YOUR EYES LOOK BETTER AND YOUR SKIN HAS EVEN A MOISTURE," and the latter advanced promptly and laid his fingers on the pulse of the youth, reckoning to him to be silent while he muttered, growing symptoms of a febrile pulse. No, no, my dear George, you must remain quiet and dumb. Though your eyes look better, and your skin has even a moisture.",0.18867924528301888,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0004.wav,298-126791-0004,NAY MY DEAR SITGREAVES SAID THE YOUTH TAKING HIS HAND YOU SEE THERE IS NO FEVER ABOUT ME LOOK IS THERE ANY OF JACK LAWTON'S HOARFROST ON MY TONGUE NO INDEED SAID THE SURGEON CLAPPING A SPOON IN THE MOUTH OF THE OTHER FORCING IT OPEN AND LOOKING DOWN HIS THROAT AS IF DISPOSED TO VISIT THE INTERIOR IN PERSON," Name my dear sitcoms said they used taking his hand. You see there is no fever about me. Look, is there any of Jack Laughton's who are farst on my tongue? No indeed said the surgeon, clapping a spoon in the mouth of the other forcing an open and looking down his throat as if disposed to visit the interior in person.",0.25,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0005.wav,298-126791-0005,THE TONGUE IS WELL AND THE PULSE BEGINS TO LOWER AGAIN AH THE BLEEDING DID YOU GOOD PHLEBOTOMY IS A SOVEREIGN SPECIFIC FOR SOUTHERN CONSTITUTIONS," The tongue is well and the pulse begins to lower again. Ah, the bleeding did you good. Flabotomy is a sovereign specific for southern constitutions.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0006.wav,298-126791-0006,WHY GEORGE YOUR CASE IS BECOMING SINGULAR CONTINUED THE DOCTOR INSTINCTIVELY THROWING ASIDE HIS WIG YOUR PULSE EVEN AND SOFT YOUR SKIN MOIST BUT YOUR EYE FIERY AND CHEEK FLUSHED OH I MUST EXAMINE MORE CLOSELY INTO THESE SYMPTOMS," While George, your case is becoming singular, continued the doctor, and stintively throwing aside his wig, your pulse even in soft, your skin moist, but your eye-fairy and cheek-flushed. Oh, I must examine more closely into these symptoms.",0.41025641025641024,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0007.wav,298-126791-0007,SOFTLY MY GOOD FRIEND SOFTLY SAID THE YOUTH FALLING BACK ON HIS PILLOW AND LOSING SOME OF THAT COLOR WHICH ALARMED HIS COMPANION I BELIEVE IN EXTRACTING THE BALL YOU DID FOR ME ALL THAT IS REQUIRED I AM FREE FROM PAIN AND ONLY WEAK I DO ASSURE YOU CAPTAIN SINGLETON SAID THE SURGEON WITH HEAT," Softly, my good friend Softly said that you've falling back on his pillow and losing some of that color which alarmed his companion. I believe in extracting the ball you did for me all that is required. I am free from pain and only weak I do assure you. Captain Singleton said the surgeon with heat.",0.125,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0008.wav,298-126791-0008,IT IS PRESUMPTUOUS IN YOU TO PRETEND TO TELL YOUR MEDICAL ATTENDANT WHEN YOU ARE FREE FROM PAIN IF IT BE NOT TO ENABLE US TO DECIDE IN SUCH MATTERS OF WHAT AVAIL THE LIGHTS OF SCIENCE FOR SHAME GEORGE FOR SHAME EVEN THAT PERVERSE FELLOW JOHN LAWTON COULD NOT BEHAVE WITH MORE OBSTINACY," It is presumptuous in you to pretend to tell your medical attendant when you are free from pain. If it be not to enable us to decide in such matters of what avail the likes of science. For shame, George For Shame. Even that perverse fellow John Lotton could not behave with more obscenity.",0.12962962962962962,original
