utt_id,text,audio_file
4088-158077-0059,THE ADMINISTRATION HAD LITTLE CHOICE IT MUST YIELD TO THIS PRESSURE FROM THE PEOPLE OR IT MUST SUPPRESS THE AGITATION WHICH WAS CAUSING SUCH INTEREST IT MUST PASS THE AMENDMENT OR REMOVE THE TROUBLESOME PICKETS IT DECIDED TO REMOVE THE PICKETS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0059.wav
2007-132570-0017,MA'AM REPLIED ANNETTE AND WOULD NOT YOU BE GLAD TOO TO SEE SIGNOR VALANCOURT I DON'T KNOW ANY CHEVALIER I LIKE BETTER I HAVE A VERY GREAT REGARD FOR THE SIGNOR TRULY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0017.wav
3214-167602-0037,AND HAD AN ENORMOUS FORTUNE HAD AGAINST HIS WILL MORE THAN ONCE ENTERED HIS HEAD FOR HIMSELF PERSONALLY NICHOLAS COULD NOT WISH FOR A BETTER WIFE BY MARRYING HER HE WOULD MAKE THE COUNTESS HIS MOTHER HAPPY WOULD BE ABLE TO PUT HIS FATHER'S AFFAIRS IN ORDER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0037.wav
5104-33407-0011,THAT AT FIRST LEIF DID NOT KNOW WHAT TO DO BUT AT LAST HE WENT AND SAT ON THE VERY END SEAT OF THE BENCH NEAR HIM AS THE FEAST WENT ON KING OLAF SAT IN HIS HIGH SEAT AND LOOKED ABOUT THE HALL AND NOTICED THIS ONE AND THAT ONE AND SPOKE ACROSS THE FIRE TO MANY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0011.wav
3242-8112-0029,SHE LAUGHED DELIGHTEDLY GOOD FOR REPULSIVE STOOD UP FOR HIS RIGHTS EH MANTELISH GAINED SOME SUCH IMPRESSION ANYWAY HE BECAME MORE CAUTIOUS WITH IT AFTER THAT AND THEN HE LEARNED SOMETHING THAT SHOULD BE IMPORTANT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk020\3242-8112-0029.wav
298-126791-0058,THE ENTRANCE OF DOCTOR SITGREAVES WHO IN SOME ALARM NOTICED THE INCREASE OF FEVERISH SYMPTOMS IN HIS PATIENT ENFORCED THIS MANDATE AND THE TROOPER WITHDREW TO PAY A VISIT OF CONDOLENCE TO ROANOKE WHO HAD BEEN AN EQUAL SUFFERER WITH HIMSELF IN THEIR LAST NIGHT'S SOMERSAULT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0058.wav
1246-124550-0008,AS SHE FLITTED UP SIXTEENTH STREET AFTER A KREISLER RECITAL GIVEN LATE IN THE AFTERNOON FOR THE GOVERNMENT CLERKS AS THE LAMPS KINDLED IN SPHERES OF SOFT FIRE AS THE BREEZE FLOWED INTO THE STREET FRESH AS PRAIRIE WINDS AND KINDLIER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk003\1246-124550-0008.wav
481-123719-0039,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0039.wav
5778-54535-0022,THE EMPEROR WAS FOND OF THE TWO BOYS AND WANTED THEM TO STAY ON IN RUSSIA AND BE TRAINED IN THE SCHOOL FOR PAGES OF THE COURT BUT THEIR MOTHER SAID THEY MUST GROW UP IN AMERICA AND HURRIED BACK TO HER OWN LAND,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0022.wav
481-123719-0009,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0009.wav
1246-124550-0030,DRIPPING SOOT FROM EAVES AND DOORWAY ROLLED OUT SMOKE IN GREASY COILS OTHER TOWNS SHE CAME TO KNOW BY ANECDOTE A PRAIRIE VILLAGE WHERE THE WIND BLEW ALL DAY LONG AND THE MUD WAS TWO FEET THICK IN SPRING AND IN SUMMER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk003\1246-124550-0030.wav
5789-70653-0021,HIS ATTITUDE TOWARDS ME HAD GIVEN ME GREAT ANXIETY AND SORROW HE HAD CHANGED TOWARDS ME HE HAD BECOME VERY RESERVED AND SEEMED MISTRUSTFUL I SAW MUCH LESS OF HIM THAN BEFORE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk012\5789-70653-0021.wav
83-9960-0032,ARE TO JEWELLERS WORK WHAT THE METAPHORS OF SLANG ARE TO POETRY THERE ARE BENVENUTO CELLINIS IN THE GALLEYS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk009\83-9960-0032.wav
3214-167602-0008,WHAT DOES IT MATTER TO YOU WHETHER OUR HOMES ARE RUINED OR NOT WE'VE BEEN TOLD TO KEEP ORDER AND THAT NO ONE IS TO LEAVE THEIR HOMES OR TAKE AWAY A SINGLE GRAIN AND THAT'S ALL ABOUT IT CRIED ANOTHER IT WAS YOUR SON'S TURN TO BE CONSCRIPTED BUT NO FEAR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0008.wav
83-9960-0030,STARED AT HIM IN STUPEFACTION AS ALMOST FREE AND IN A FORMIDABLE ATTITUDE HE BRANDISHED ABOVE HIS HEAD THE RED HOT CHISEL WHICH EMITTED A THREATENING GLOW,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk009\83-9960-0030.wav
2007-132570-0032,BUT I THOUGHT THEY WERE DISMAL SOUNDS SO SOON AFTER MY POOR LADY'S DEATH TOO,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0032.wav
125-121342-0029,DON'T ASK ME QUESTION DON'T YOU CARE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk017\125-121342-0029.wav
3242-8112-0035,ONE HE'D BEEN MIND BLOCKED AND COULDN'T HAVE SPILLED ANY SIGNIFICANT INFORMATION EVEN IF THEY HAD GOT HIM ALIVE THE OTHER ITEM THEY DREW FROM HIS BRAIN WAS A CLEAR IMPRESSION OF THE TARGET OF THE RAID THE PROFESSOR'S PAL HERE UH HUH TRIGGER SAID LOST IN THOUGHT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk020\3242-8112-0035.wav
125-121342-0040,TWO AND THREE LOOK ALIKE NO NOT MUCH SEAT DAMP ARE CLOTHES ABSORBING WETNESS FROM SEAT OR SEAT ABSORBING DRYNESS FROM CLOTHES SITTING ON WET SUBSTANCE GAVE APPENDICITIS SO FROGGY PARKER'S MOTHER SAID WELL HE'D HAD IT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk017\125-121342-0040.wav
125-121342-0012,AT BEST JUST PEOPLE TOO HOT OR TOO COLD TIRED WORRIED HE PICTURED THE ROOMS WHERE THESE PEOPLE LIVED WHERE THE PATTERNS OF THE BLISTERED WALL PAPERS WERE HEAVY REITERATED SUNFLOWERS ON GREEN AND YELLOW BACKGROUNDS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk017\125-121342-0012.wav
2007-132570-0010,SO WE WERE ALL AS STILL AS NIGHT THAT HE MIGHT SUPPOSE THERE WAS NOBODY IN THE ROOM BUT THE SIGNOR WAS AS CUNNING AS THE BEST OF US AND KEPT CALLING OUT AT THE DOOR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0010.wav
4898-20016-0033,HE WAS LEANING OVER THE GREAT BIBLE WITH HIS HANDS FOLDED UPON IT AND HIS EYES SEEMINGLY FILLED WITH TEARS OF PLEASURE AND GRATITUDE AND BENT UPON THE CHOIR MISTER DUDLEY LISTENED INTENTLY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0033.wav
4898-20016-0011,IN ORDER TO GATHER WARMTH AND COURAGE FOR THE ATTEMPT WHEN NATHAN STODDARD CLIMBED UPON THE OLD SHED AND PRESSED HIS FACE AGAINST THE GLASS OF THE LITTLE CHURCH WINDOW HE HAD AT FIRST ONLY A CONFUSED IMPRESSION,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0011.wav
5104-33407-0014,WHAT ARE YOUR NAME AND COUNTRY I AM LEIF ERICSSON AND I HAVE COME ALL THE WAY FROM GREENLAND TO SEE YOU AND OLD NORWAY FROM GREENLAND SAID THE KING IT IS NOT OFTEN THAT I SEE A GREENLANDER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0014.wav
481-123719-0030,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0030.wav
1246-124550-0019,THOUGH IT ABSORBED MOST OF HER SALARY AN EXCELLENT NURSE FOR HUGH SHE HERSELF PUT HIM TO BED AND PLAYED WITH HIM ON HOLIDAYS THERE WERE WALKS WITH HIM THERE WERE MOTIONLESS EVENINGS OF READING BUT CHIEFLY WASHINGTON WAS ASSOCIATED WITH PEOPLE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk003\1246-124550-0019.wav
4898-20016-0018,AND BEAUTIFUL AS THEY BROUGHT THEIR TASK TO A CLOSE AND THEIR FOREHEADS WITH THE HAIR BROUGHT BACK IN THE OLD FASHIONED WAY TO BECOME MORE AND MORE SERENE AND HIGH THERE WAS A STRANGE BEAUTY TOO,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0018.wav
6454-93938-0008,BUT THE NEXT STEP REVEALED THE OBJECT FOR THE LAWYER THEN ASKED FOR A SEARCH WARRANT TO LOOK FOR STOLEN PROPERTY THE JUDGE WAS EQUALLY OBLIGING AND BEGAN TO FILL ONE OUT ON THE INSTANT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0008.wav
